siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,Air_temperature,Soil_temperature,VPD,SWC,Precipation,SOC_0,SOC_10,SOC_30,LAI,BS,PV,NPV,CI,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
262,2004,5,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.936828,12.701258,6.773655,19.178522,3.999,3.736,4.756,37.764,0.517,280,160,155,0.6,11.034794,35.17656,51.33211,0.58243334,20.527163,21.816542,29.372734,28.82386,21.734373,21.280554,29.870653,32.17611,21.24773,21.376652,24.726618,20.892479,21.12464,19.726871,21.57805,19.478302,25.207973,24.80625,20.101608,20.077976,24.170969,20.466562,25.308336,29.88231,22.349129,21.976007,24.0964,24.399042,24.567179,25.748562,23.30654,24.038921,26.636961,25.651989,26.204874,23.739204,24.68275,31.570862,19.577316,22.249224
262,2004,6,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.951389,66.0216,-17.42043,49.2936,12.425,9.399,6.931,63.855,1.773,280,160,155,1.25,11.3010235,47.200886,38.591805,0.57785,52.71329,49.530495,49.741917,48.67205,50.827095,49.033237,49.309307,49.22932,48.464745,48.77587,50.218338,48.65896,49.24709,53.57273,48.26442,48.595356,48.70348,50.814762,49.39931,46.440464,51.069443,48.5435,52.252155,54.716248,48.661957,48.550262,49.878315,56.760635,50.879093,51.21255,51.74275,52.17476,48.58631,47.938637,51.45725,49.805748,50.676178,48.524414,48.9902,49.138584
262,2004,7,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.821909,133.19615,-52.77192,95.139,18.258,16.666,9.314,30.6,1.452,280,160,155,1.85,12.80199,67.61322,17.257156,0.5761834,99.89855,95.708244,102.216225,93.80895,97.212326,97.55382,101.64078,94.84502,101.16207,97.16641,97.235016,95.05546,96.62042,95.31407,112.07461,115.88674,94.917336,97.05881,101.00486,102.59207,102.00065,96.63669,105.7509,105.70288,99.98196,96.74232,99.56617,94.851814,102.2091,102.1386,94.93247,94.8565,96.79308,95.8094,98.79769,96.76833,101.59902,97.69039,103.82832,98.14987
262,2004,8,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.951613,136.14332,-41.20954,95.3591,13.521,12.748,4.606,29.833,0.697,280,160,155,1.75,13.364259,71.129684,13.088307,0.6292,87.407,94.00519,95.51572,96.2135,97.58397,99.55015,101.33141,97.46654,95.122086,96.09171,96.99329,102.6951,94.98983,95.13177,95.27547,95.50695,91.52617,96.824005,97.02252,98.20923,98.84121,95.97891,97.61943,96.56505,94.81635,95.539085,98.931816,111.25892,93.81175,94.19959,90.95165,91.13022,89.75106,91.6921,91.69727,95.86325,94.06032,96.52318,95.14239,95.69525
262,2004,9,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.970833,50.1015,16.91022,65.8656,10.785,9.209,3.665,31.248,1.357,280,160,155,0.55,11.905699,62.51636,20.548237,0.6817833,67.48206,66.166016,66.937065,58.576843,64.04137,64.74555,61.076237,60.129738,65.57729,66.54445,60.796867,56.522045,65.86637,65.660255,64.83337,65.54318,65.53278,61.91465,65.47667,65.90362,60.828312,59.18941,65.56933,63.195145,69.09467,61.20858,63.296474,64.014946,59.717525,57.677254,62.10565,62.858414,58.245895,58.59847,59.915318,59.945,65.108894,65.9125,66.430565,66.3593
262,2004,10,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.975806,8.816183,19.907301,27.797979,1.267,1.924,1.853,30.398,0.688,280,160,155,0.3,14.536998,51.4689,28.536978,0.7057834,33.753304,42.42962,35.00325,37.925316,31.9725,31.616035,32.591988,32.861412,36.776176,45.612637,31.93803,28.920086,28.67198,28.67131,30.613785,29.265265,39.518475,45.698486,30.543299,29.248072,30.569365,29.148212,30.09852,29.708784,31.445707,29.70117,37.033405,44.862915,31.70336,33.739902,40.42252,43.31641,33.692608,35.27165,34.0336,36.742523,28.221684,28.664206,39.28906,38.686874
262,2004,11,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.91875,2.668317,12.12447,14.05446,-8.716,-1.65,0.573,14.978,0.153,280,160,155,0.2,2.645741,12.345172,76.343124,0.719,7.0614295,5.451666,13.669855,11.786684,12.718322,12.081091,11.419261,12.017573,11.608585,12.186802,11.377632,10.118177,12.496742,13.221179,13.624941,13.889482,18.790977,14.736552,14.22927,14.321879,10.779973,11.651532,6.6084585,3.807249,11.086427,10.624787,12.978202,10.510447,13.991675,13.185617,16.293076,14.520076,15.203379,15.539702,16.361088,14.084937,12.864195,12.798906,12.614942,12.614003
262,2005,4,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.981944,8.21154,8.62047,16.78992,3.88,0.881,3.89,15.573,0.272,280,160,155,0.4,11.557861,20.65245,63.48754,0.6140667,19.677097,16.484371,16.944288,16.418434,18.421602,15.923627,16.79625,17.13466,16.45473,15.565754,17.410627,15.578108,17.310745,16.549824,18.73941,15.668503,21.139885,18.190899,17.665157,15.270504,16.738134,10.634194,15.644214,14.833702,15.164064,15.371146,17.218832,16.613556,18.190552,15.860541,18.23361,16.588415,18.17644,18.268948,20.85535,17.570349,17.234129,16.796412,16.423002,14.856626
262,2005,5,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.956317,26.397771,7.805428,34.65614,8.935,5.645,6.202,56.615,1.666,280,160,155,0.6,13.237346,40.038002,43.42114,0.58243334,36.466103,36.99577,37.050156,36.119347,33.443745,33.434925,36.804268,40.366764,34.909927,34.743107,35.279438,34.678604,36.411674,34.65903,35.121613,35.73012,36.422062,35.07342,33.59725,35.36162,35.42523,34.865692,36.80369,36.764893,34.793545,34.258244,36.03846,42.376686,37.343643,37.898605,36.673195,37.821983,35.49539,34.381187,36.878178,35.348354,34.864983,35.454594,35.18518,40.63546
262,2005,6,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.964583,102.168,-45.8391,57.2967,14.623,10.648,7.699,60.335,2.95,280,160,155,1.9,13.054237,61.66462,22.30114,0.57785,61.98075,59.319675,57.440872,59.400593,62.622852,58.910717,59.839684,62.66129,61.22329,60.50244,87.66371,91.33433,66.10807,58.665672,65.63022,58.141125,75.02849,79.62006,59.86382,59.10067,74.492256,94.226494,59.676792,58.92517,62.364807,58.884266,63.752846,65.81012,65.61639,64.49513,66.79826,67.5347,63.34052,66.80728,64.52255,65.6722,60.216522,57.341488,76.05697,83.38531
262,2005,7,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.965054,155.85591,-42.95174,113.24114,18.649,15.1,8.173,47.592,3.461,280,160,155,1.8,12.253969,70.919136,14.947368,0.5761834,101.88728,97.2153,113.12544,112.455635,105.96697,105.78663,111.36015,106.940704,110.71014,111.60378,109.41538,112.14029,112.31943,112.23778,112.85258,112.870125,103.10861,104.91784,110.445305,111.36715,111.22785,113.607155,112.628075,112.293236,110.00469,111.037346,106.6654,107.311134,105.735695,105.79878,98.33589,100.0367,104.14106,97.82703,100.28573,101.773865,111.848885,112.78616,111.33707,109.68133
262,2005,8,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.982527,126.16659,-23.996449,102.24885,15.626,13.422,4.697,44.849,2.428,280,160,155,1.2,12.481285,71.77787,13.017314,0.6292,101.55797,100.886986,103.82497,104.217896,103.04934,105.602425,105.75622,102.484184,100.30334,106.53809,99.47318,115.847466,104.95938,102.66566,101.53084,102.218834,98.50514,101.14478,104.43754,105.9887,105.674194,108.60591,103.419426,103.95202,99.13701,101.08398,100.163216,108.32789,95.80016,100.573746,95.38716,97.87069,95.765175,96.50824,94.12045,100.48759,102.03929,102.83121,102.29578,103.08176
262,2005,9,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.711111,52.2216,13.65564,66.1629,9.657,10.05,3.06,63.41,1.988,280,160,155,0.65,9.911621,63.151997,22.66652,0.6817833,64.570206,63.46502,68.256966,65.471504,63.28475,59.589447,64.7609,60.90325,65.55551,65.014465,65.52793,65.46741,60.195625,57.51141,63.627724,65.20419,64.882484,63.81869,59.920105,57.46979,63.329826,65.82345,63.74389,63.783115,66.01643,58.39325,63.646416,62.642,61.364304,61.76386,61.36204,63.184563,61.688305,61.022243,59.73009,59.071777,65.59779,65.811874,64.67747,63.99968
263,2002,10,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.953629,5.922271,26.186785,31.49569,-2.402,-1.465,1.336,11.1,0.411,275,180,85,0.2,11.11997,47.85391,36.260067,0.7370666,31.0546,31.148226,31.476048,31.30012,30.974356,33.016857,31.571049,31.34057,31.14906,30.5896,31.415735,31.795977,26.45463,28.685112,27.993114,33.832016,31.017557,34.379665,30.794096,33.00241,30.733028,31.45682,31.09788,30.724226,31.765633,32.112312,30.660048,32.093346,32.97385,31.18891,28.069838,32.03608,30.31731,33.714245,29.887611,29.412012,31.32138,31.586231,31.60706,31.128334
263,2003,4,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.963889,2.143203,11.13399,12.07965,-2.108,0.297,2.722,7.244,0.2,275,180,85,0.1,14.830622,29.55167,53.069416,0.65376663,12.967679,14.480623,18.547579,19.361383,15.451101,14.40371,13.689777,14.999803,21.804571,21.619585,15.096377,11.812378,22.668127,25.656353,24.495853,24.243708,29.105724,23.884962,27.661415,28.065058,14.40067,12.385651,14.149953,14.659211,13.484518,12.643287,17.371456,14.565841,18.66005,18.316917,20.722214,21.73458,17.630676,17.524092,20.740303,20.043594,12.494294,12.656869,14.567426,14.701282
263,2003,5,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.945565,22.006094,19.138036,40.28109,10.563,12.641,8.226,17.687,0.657,275,180,85,0.3,14.032379,36.88715,46.656773,0.61079997,42.904297,40.06807,43.166534,40.30865,43.336796,39.776253,48.367615,35.869938,39.947002,38.353523,41.602715,40.00351,42.304752,40.03038,41.822403,40.34032,42.09988,41.236996,50.21415,46.519184,47.865494,40.30997,41.93036,38.617134,42.951645,41.278595,41.861656,42.389988,41.565792,35.25269,41.796917,35.265224,40.547485,38.651466,38.87388,34.843307,47.819523,39.735508,40.412796,34.20095
263,2003,6,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.950694,97.9479,-20.25711,75.2223,15.995,18.904,9.393,16.174,1.186,275,180,85,1.05,10.65867,51.67208,35.652496,0.59081674,77.98967,75.792725,74.99639,75.592674,73.16132,74.4379,71.403465,62.002396,73.05473,74.94108,72.41011,74.06073,80.55793,75.05742,74.36885,75.67233,73.14282,69.673744,75.31819,74.41061,75.830376,75.47352,75.975845,74.99585,77.25191,74.79699,70.12403,71.72008,69.285,69.03904,70.87738,63.97666,64.91973,55.432747,69.89138,66.896515,75.21999,74.95462,74.35911,74.10457
263,2003,7,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.909946,167.95304,-30.648305,132.80741,18.514,20.425,9.737,13.641,1.549,275,180,85,1.35,10.584545,59.928276,27.507668,0.5914166,130.09613,127.94093,132.50717,130.15953,128.97714,125.96018,129.26494,117.380714,129.30711,128.69319,104.87158,110.04029,107.242584,107.44881,126.10481,126.9511,113.95587,113.57617,126.714165,124.38208,129.55724,131.39691,127.60283,125.33312,103.87808,107.49682,117.90915,125.29432,116.62786,113.13671,100.36325,95.58939,113.807785,108.01058,98.25699,96.63177,131.5152,131.46608,130.63702,128.77069
263,2003,8,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.93414,115.46694,20.455598,131.97785,19.301,18.736,9.575,12.069,0.902,275,180,85,0.95,9.533895,60.343426,27.601013,0.61918336,127.964645,123.36541,131.17793,128.8787,122.15367,123.844055,124.29312,114.32916,126.400566,124.34897,114.98265,119.65845,127.8243,129.9886,103.156075,86.61324,109.614914,110.345116,125.20431,124.84126,123.72402,129.9787,101.703804,87.929726,119.41822,125.82646,113.47643,118.305626,112.87912,108.316826,102.42074,102.515434,110.21098,103.21298,103.742065,101.77726,127.54103,130.30313,128.81438,124.07524
263,2003,9,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.900694,35.8728,48.0123,75.3018,9.919,9.169,3.559,11.881,2.011,275,180,85,0.4,10.802494,53.890953,31.607065,0.6474832,55.445656,53.66687,74.08307,70.68747,70.60853,71.41316,71.704285,66.85846,49.482983,50.386997,66.966324,67.483185,73.91818,73.52521,71.50949,72.224144,68.83988,69.73101,70.40978,69.44282,68.32951,72.99798,73.500725,72.45395,72.076645,72.60334,67.65588,65.76982,64.67118,66.86197,66.95112,65.295876,50.468327,55.438812,65.87422,63.949364,52.93458,52.09469,73.2307,69.83161
263,2003,10,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.775538,7.594659,25.542636,30.590428,2.538,2.944,1.683,12.154,0.632,275,180,85,0.1,15.539314,44.845154,34.945312,0.7370666,31.42927,31.464077,35.854492,31.874983,30.699163,30.9667,32.073456,29.993177,32.37348,31.025215,37.095043,30.067245,31.551716,30.442377,30.939884,30.807663,33.34187,30.944593,33.489674,31.717953,32.4035,30.511593,33.046562,30.311144,31.11696,30.005308,33.339577,29.691048,35.07737,32.319073,31.955917,31.635721,34.78466,35.2437,32.080482,29.92014,32.89593,29.189054,32.31205,29.796951
263,2004,5,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.947581,22.906055,10.835833,32.1563,1.97,4.804,3.888,13.066,0.395,275,180,85,0.3,16.080101,27.141327,54.24307,0.61079997,31.543346,30.601753,32.72507,31.173716,22.989834,26.809958,28.164005,27.309078,30.17318,30.408058,28.378866,29.718391,31.440002,31.89972,30.744116,31.83567,31.937933,30.080542,31.576338,30.70651,30.36297,31.622602,32.06464,29.445911,29.971827,30.35944,26.493956,28.670673,25.86373,24.38055,29.448221,26.579967,30.324142,29.157051,29.144438,27.446814,32.10734,31.663311,19.62486,19.205093
263,2004,6,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.990278,49.0056,21.25944,71.0676,12.491,13.835,7.122,19.84,2.23,275,180,85,0.55,13.286526,40.85115,43.174015,0.59081674,69.71877,64.54561,70.12103,66.78555,52.804264,41.05238,66.90467,60.894733,39.890312,39.867012,51.4362,44.99345,67.18918,69.07348,67.251114,70.10054,63.593372,60.869564,66.198326,67.178795,62.276016,67.95184,67.045845,62.304367,63.580395,65.67472,65.21751,65.918205,62.80679,58.109135,61.713207,59.016197,55.529453,51.244167,44.4549,36.531418,69.97837,70.71862,70.78628,68.17069
263,2004,7,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.867608,128.16516,-43.18858,90.55193,17.825,19.118,9.79,16.078,0.279,275,180,85,1.25,10.017168,59.21202,28.493994,0.5914166,102.22037,93.79577,106.74899,99.009315,103.69347,94.86093,100.94679,95.68041,102.52533,93.86284,95.011475,93.142204,94.851555,91.56794,100.022675,92.12452,97.41777,94.2199,101.76697,95.20236,103.28456,91.8638,107.4567,92.691414,93.046745,92.62968,99.37054,93.59549,95.7957,88.78463,91.65782,88.05877,96.08196,87.730705,94.89069,90.42611,107.920265,104.76183,106.57873,93.82323
263,2004,8,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.896505,144.32887,-43.84485,88.84631,13.106,13.105,5.18,13.78,1.111,275,180,85,1.3,10.127214,63.314808,24.280725,0.61918336,89.868164,92.47397,88.97405,90.432365,90.31642,90.85615,90.34759,90.07588,89.18163,90.39586,88.741425,90.65681,91.65719,95.02866,88.95111,89.07498,89.22095,90.359535,97.919266,103.20245,89.54366,88.98383,90.093254,90.79493,91.242325,91.49814,96.87398,101.1569,88.76479,91.33388,85.726105,87.17491,90.05827,87.53293,85.101715,87.60975,88.93167,89.49899,90.68765,91.08669
263,2004,9,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.94375,41.8317,19.75203,55.8069,10.286,8.237,3.905,14.73,2.225,275,180,85,0.3,13.599434,53.332203,28.165277,0.6474832,58.705208,57.064915,59.527374,56.65329,55.548504,54.869164,56.81739,55.90347,58.35731,55.856247,56.633804,55.961437,57.08198,55.60393,58.670605,55.984528,58.25889,57.78062,54.88934,57.147938,56.805733,56.798058,63.0686,57.382603,62.25026,58.412548,55.72004,56.613358,57.556297,55.733208,56.084454,57.981186,55.42099,54.439552,54.704273,55.542706,56.500984,55.5682,57.677746,56.22948
263,2004,10,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.97043,7.888663,24.688369,28.411128,0.493,0.479,1.847,15.873,0.667,275,180,85,0.15,16.669397,46.77635,30.72907,0.7370666,29.586578,29.928007,28.518745,29.303982,30.50486,29.052685,28.295828,29.380611,29.704634,30.099735,29.528841,28.337868,28.738554,28.789488,32.37099,30.516962,30.238302,32.467453,29.89617,28.807236,29.863672,29.274685,29.32357,28.82819,29.290274,29.417282,34.755836,35.335445,30.30007,29.431967,31.835583,34.145878,32.506176,32.652557,31.306952,30.830372,28.680922,28.16114,29.678204,29.5812
263,2005,4,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.958333,5.98443,13.66329,19.12599,3.291,0.897,3.85,9.146,0.224,275,180,85,0.2,18.90796,15.79528,61.43476,0.65376663,19.390905,17.088114,11.779964,11.831295,16.801138,13.650412,11.020754,8.824602,16.868898,16.944939,11.297941,9.663752,19.122755,18.721886,18.558397,17.739246,18.068825,18.02602,21.072315,16.574568,12.368215,13.535057,16.460371,16.889738,13.075078,10.426551,16.405502,16.20839,13.167579,11.603811,21.766407,17.76099,15.286979,13.9766,21.232595,18.516562,17.493801,18.178343,17.323635,14.654826
263,2005,5,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.954973,19.819819,12.709008,31.90179,8.252,8.514,6.013,21.493,1.394,275,180,85,0.35,15.524077,35.655426,45.959896,0.61079997,42.331676,36.98872,35.506718,40.94549,33.066334,33.461315,33.454094,32.183075,35.48479,33.92844,34.114494,35.150745,34.235638,33.792236,34.662987,32.77563,42.733093,35.3836,34.014496,33.743576,33.986565,32.419315,36.09974,35.69033,34.138058,33.841774,36.083923,37.77148,33.194008,33.121826,37.088245,31.299786,36.100338,34.33898,37.80393,34.559364,33.080235,32.351738,32.347645,33.162964
263,2005,6,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.952778,79.0305,-21.91596,56.8077,14.887,15.809,8.823,19.202,1.806,275,180,85,1.15,11.688626,52.757465,33.233894,0.59081674,78.077866,73.64976,58.982376,62.306744,64.12363,62.2994,62.095947,62.97761,63.24259,59.721813,64.35766,60.04558,65.78008,59.290157,70.575485,61.08767,70.30383,70.5257,67.35733,62.235252,69.28682,59.40669,63.77734,65.57541,65.871086,61.13329,65.90563,64.08195,65.01302,62.118935,64.944916,63.091038,59.7266,57.98595,63.244778,61.57549,63.622574,58.889996,61.795467,62.341263
263,2005,7,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.942876,137.04263,-32.14235,103.77715,18.074,17.919,8.7,16.218,4.084,275,180,85,1.35,10.824318,62.99356,24.030851,0.5914166,117.056114,104.68585,113.54806,104.63121,110.75937,99.11045,114.05147,104.13397,112.46973,103.38643,105.75984,104.65827,108.0997,103.39774,108.52076,104.18738,107.00501,102.76685,113.1841,104.899,118.43427,107.57101,111.974396,104.11528,109.63844,114.395676,110.38452,106.532814,107.40641,100.63375,101.9061,97.570435,105.272125,100.45537,104.128334,95.52547,111.60321,104.842545,121.13127,104.51984
263,2005,8,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.915323,101.7699,-11.703864,88.33543,14.692,14.053,4.327,17.089,2.995,275,180,85,1.1,12.0406065,60.942417,24.47612,0.61918336,89.17958,88.25441,88.31449,87.1492,86.17908,80.00625,89.047226,86.08607,90.37837,87.87392,86.643135,88.40319,92.232315,88.92344,95.609695,87.58687,87.285805,86.29706,87.560356,88.9524,87.30786,87.964066,88.26493,87.39306,88.69725,87.84177,86.17637,87.51558,85.5794,86.24136,82.90489,80.66486,85.628075,80.76,81.80324,83.86289,90.245575,88.4692,85.37631,87.70543
