siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,Air_temperature,Soil_temperature,VPD,SWC,Precipation,SOC_0,SOC_10,SOC_30,LAI,BS,PV,NPV,CI,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
257,2004,6,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.972222,152.7906,-71.4789,80.2383,14.493,10.726,8.236,40.916,1.032,340,145,135,1.65,9.130449,51.76064,36.28427,0.50543326,74.64419,78.127625,76.696014,77.69091,82.97533,78.27805,79.57471,88.88252,81.43643,88.89008,82.04134,85.98641,78.665855,80.74116,98.00372,86.04056,80.43107,85.434975,83.56515,87.096214,79.88597,77.2875,81.86503,75.61202,80.79395,76.82174,81.334335,89.307816,78.603516,83.48336,75.70869,71.2634,79.639435,73.84696,80.44583,75.91363,69.78807,79.69485,82.78001,91.32679
257,2004,7,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.897177,158.9897,-37.03446,124.61566,20.335,15.91,10.646,35.201,0.857,340,145,135,2.55,11.332787,70.018486,16.954222,0.50829995,118.76165,125.9293,120.2021,124.32535,116.19517,129.05548,121.57687,120.20616,121.995605,118.855865,129.78653,125.00968,125.16821,124.20612,114.44778,129.64673,113.40182,123.369026,128.93613,120.951614,115.72059,116.94791,121.33931,124.16021,121.247406,124.572624,114.52649,119.263695,129.17429,129.23726,120.32205,117.4655,127.452644,118.81543,122.6959,132.48676,120.79518,126.90623,120.39031,128.88753
257,2004,8,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.944892,150.19221,-54.05532,95.52805,15.187,10.954,5.601,34.369,1.059,340,145,135,1.75,12.676738,73.77272,11.963507,0.5391167,135.52731,141.93777,133.63503,165.56729,140.46373,158.1965,147.19672,159.77942,134.03542,175.60463,141.63791,158.2055,140.52292,158.572,170.68826,205.92686,154.43552,178.19844,171.9384,228.80826,147.43436,146.02573,180.09598,196.1183,135.7007,151.48181,124.67571,140.10977,191.54214,206.33607,125.43601,138.96994,127.73972,142.55362,130.23085,161.60194,131.02534,150.8617,123.511986,162.19917
257,2004,9,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.986806,95.7894,-17.82837,72.9375,11.983,7.783,4.195,34.589,1.043,340,145,135,0.85,9.069912,60.08015,26.484419,0.5885166,91.63212,107.02779,86.43324,100.09644,81.93019,99.3607,75.15144,90.45174,81.07114,91.91333,87.38107,97.861984,78.02133,98.93057,83.78351,93.88476,84.617294,103.00749,88.525085,101.725105,84.693375,89.6545,94.63389,92.69054,77.26311,89.17775,82.24066,97.64752,88.404945,111.75229,83.68338,95.39808,80.60129,96.706505,84.37844,103.897224,86.10119,89.65688,82.71987,110.11097
257,2004,10,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.936156,28.662414,14.101497,40.0303,2.192,0.192,2.116,33.995,0.614,340,145,135,0.8,12.505612,54.294857,28.312248,0.5728333,41.982166,46.087223,39.837273,42.35399,39.596684,46.145176,33.788452,38.390877,39.74132,42.936375,42.39523,50.586292,40.975025,41.848637,41.406696,45.354336,42.435455,45.16829,38.21871,43.95853,34.558155,42.70971,40.251144,46.895885,41.060413,52.435425,43.160645,42.173874,37.703873,45.17396,38.295586,38.807373,48.210938,47.929485,38.849552,43.128883,45.93007,49.3034,36.900345,40.7535
257,2005,4,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.997222,39.1341,4.06248,41.5047,4.745,0.026,4.03,35.092,0.747,340,145,135,0.8,10.741585,26.848167,56.132805,0.5638167,36.32716,36.148136,33.18175,35.09556,36.170773,34.041832,34.351864,35.367188,38.543056,38.33006,36.99776,38.582447,40.545265,38.450397,39.926487,37.32133,34.516033,36.77458,36.814743,41.102745,35.21122,34.81262,38.628124,31.494974,37.513496,36.48972,39.033966,36.820816,36.420773,31.962536,36.676422,35.275696,38.365734,37.79323,39.817234,36.930466,36.502083,34.40264,35.962597,42.8575
257,2005,5,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.965054,90.14273,-31.76384,56.38218,11.263,5.772,7.338,50.324,1.055,340,145,135,1.1,13.307164,47.564865,35.38853,0.52096665,64.886215,60.171608,51.119236,57.65947,51.71276,53.856354,53.255577,62.902496,56.545914,73.94938,61.502846,66.52532,62.472115,55.322994,66.12222,61.23312,68.25765,72.576935,59.67749,72.01589,65.028854,66.73168,61.527267,65.81185,60.823616,62.44693,67.30079,61.46023,62.322136,61.900414,52.585796,47.99054,51.969307,58.655773,63.804543,68.38306,57.81662,61.896652,60.8873,63.234657
257,2005,6,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.945139,152.1213,-61.32,89.7639,16.233,12.915,8.644,46.941,1.962,340,145,135,2.2,12.417589,63.422813,21.792246,0.50543326,105.58903,116.70344,106.65824,111.20443,114.861275,118.92142,124.82924,113.94927,118.78748,112.45697,121.825195,128.05348,110.51636,117.828224,105.05619,112.94448,112.45028,120.384575,99.879265,112.868546,112.90293,121.073105,109.38004,103.29068,113.604416,120.89823,114.51383,126.74141,121.317955,122.34142,116.85054,124.30614,102.72731,116.994484,120.52071,114.56448,104.43466,106.93112,108.56734,121.05538
257,2005,7,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.94086,178.44933,-21.600707,153.23145,20.872,16.113,9.82,40.526,3.438,340,145,135,2.2,12.799308,73.65456,12.235426,0.50829995,141.19994,149.66028,148.52657,149.464,152.3309,146.55962,150.1294,149.7397,153.09172,148.01666,157.64482,168.37082,153.62099,163.04445,158.29364,152.91385,150.11362,140.20561,161.32472,173.09505,164.88124,157.9507,153.63622,160.04391,155.56073,176.00723,162.37456,148.15541,155.05434,156.70383,175.31816,181.32414,142.27507,139.08627,157.71947,153.4986,157.23929,161.13615,145.47813,151.49254
257,2005,8,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.977823,152.37523,-19.134905,132.86352,16.902,12.661,4.92,39.344,2.531,340,145,135,1.55,12.66587,71.92058,13.523675,0.5391167,148.15337,150.87892,149.44604,158.40202,142.67465,162.35147,162.34735,163.02606,152.74243,153.55104,155.69511,159.11877,148.76715,160.58264,149.00206,162.20117,164.31543,171.24213,154.23111,168.75888,168.82307,176.62627,161.05977,166.88185,158.13455,166.80598,151.86057,155.78105,166.18137,169.50719,156.06116,170.15034,159.79396,170.75609,156.28807,166.88316,140.71103,148.47676,161.60646,160.00937
257,2005,9,CA-NS1,55.8792,-98.4839,ENF,FLUXNET,0.811111,104.6199,-20.72211,81.3006,10.789,7.455,3.199,43.526,1.47,340,145,135,0.85,9.952471,63.765327,22.563412,0.5885166,82.557144,87.099266,83.90336,88.237755,79.85903,94.60605,76.46034,87.84832,86.21578,90.11507,88.054306,89.50192,84.00858,92.55776,83.18018,92.11534,80.2432,88.3733,81.88591,86.64832,74.70055,80.678085,81.22195,90.405655,84.802925,82.17963,77.705376,85.23816,84.35693,96.259865,86.45875,91.65055,79.727615,88.85382,79.80915,95.906685,89.31897,84.14999,90.74928,93.694466
258,2002,11,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.961111,0.1511022,10.26807,9.96936,-11.576,-7.502,0.36,9.409,0.325,275,125,120,1.55,3.1553419,52.107685,37.06975,0.55811673,14.318223,14.548109,14.357977,16.53845,14.445398,12.383988,14.339304,16.558199,15.239185,17.785194,16.49938,13.137454,14.742815,19.390348,18.343334,18.728931,16.044628,16.853243,17.505032,21.780567,13.449451,10.770529,13.555571,13.107407,12.633744,12.501774,14.420467,13.376589,17.238966,16.860079,18.416273,16.562147,11.9382715,14.159024,13.832822,16.063469,10.0139265,12.093033,11.993552,20.406971
258,2003,4,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.979167,20.58024,-0.328167,20.13357,-1.828,-1.404,2.818,11.202,0.39,275,125,120,0.5,12.309095,45.614777,38.118114,0.5228666,23.65253,26.469084,20.717512,28.477234,22.586792,22.076614,18.084799,19.96904,19.669489,26.369751,19.857899,22.329203,25.47507,22.930737,24.904316,26.626122,20.932037,21.405794,21.23172,28.022179,17.24444,23.740389,20.8099,22.414068,22.35201,25.401531,20.474298,24.690086,21.328978,22.163069,22.254995,24.531536,22.898985,24.644842,20.828781,25.666618,23.30358,24.265497,21.809206,25.17241
258,2003,5,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.987231,107.85055,-54.03145,51.30841,10.383,8.548,7.817,18.166,0.467,275,125,120,1.55,10.971207,50.919235,34.86816,0.49408334,55.4882,49.286976,54.295837,56.154404,48.445805,47.53772,70.08669,59.052876,55.762417,64.0579,58.93237,58.317463,55.350727,49.814472,67.23576,56.1739,63.3606,60.338284,68.49492,73.701324,66.719284,59.39227,62.05846,64.43923,50.343727,54.80971,59.91965,59.9917,70.020294,62.670635,55.93879,58.660995,54.298756,51.156887,56.934166,56.7692,54.322823,57.475773,58.475666,68.40058
258,2003,6,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.975694,152.3076,-70.3212,82.7808,14.468,13.238,8.34,20.847,0.97,275,125,120,1.9,11.003748,63.001583,23.6488,0.48493335,91.549614,93.973274,95.08961,96.60314,99.210335,97.10802,103.132706,97.4544,108.98405,100.25647,101.42118,106.58816,102.63878,103.498276,103.57773,103.09515,105.24019,97.36588,100.90261,104.23276,92.12607,98.447395,106.90632,103.785866,96.23471,96.742874,97.43184,99.651474,102.94122,104.520615,92.31945,87.19935,102.07806,98.003746,97.05134,103.54324,96.64062,105.09964,93.493484,101.8164
258,2003,7,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.932796,146.98495,-63.18389,86.69832,17.462,15.099,9.177,20.57,1.264,275,125,120,2.25,10.888057,69.168526,18.10664,0.49006662,109.37163,110.964645,104.44819,124.552216,109.20022,114.30839,116.78795,121.920616,114.9463,122.82731,120.868645,123.265045,124.52178,120.05175,109.59887,107.54451,116.264565,117.59384,107.1103,112.14603,103.27161,115.46734,113.99943,114.867905,120.819405,125.466545,109.23929,113.72315,117.7776,119.48795,118.46341,118.44014,105.11299,116.74228,116.841644,125.89576,103.581635,115.8743,100.490944,117.08104
258,2003,8,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.97043,137.4571,-31.22041,102.88187,17.318,15.076,8.142,19.023,0.774,275,125,120,2.3,10.468755,69.08273,18.09867,0.5058333,114.05364,110.81402,114.840096,122.95997,112.48649,118.70387,120.191216,125.59992,114.16269,122.19425,120.5711,124.550095,122.50723,121.000244,119.815765,114.0663,121.78374,121.818565,110.56393,114.20827,113.1348,126.83235,116.810394,121.028496,128.02855,120.81127,117.4404,122.454605,122.31213,121.89776,116.146,118.702286,113.39614,118.21856,114.5361,123.56484,107.78992,109.73673,113.369705,119.406334
258,2003,9,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.964583,83.1588,-19.02912,63.7278,8.392,7.625,3.552,16.062,1.266,275,125,120,0.6,9.462075,63.975006,23.36996,0.53255,69.47776,80.48386,70.827515,74.72381,69.83808,80.34215,71.43486,78.418495,76.19021,77.7421,71.15994,74.23583,79.182144,79.80078,69.86003,71.4799,74.551216,72.387856,72.460075,71.96453,67.98989,69.28965,74.65595,73.88638,71.39989,69.56958,72.66084,71.22713,73.9818,75.58669,67.34153,79.24746,76.7058,75.7936,73.770966,79.894005,74.862076,80.43642,67.38066,74.79411
258,2003,10,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.974462,25.823403,6.643455,32.82869,0.951,1.879,1.435,17.794,0.535,275,125,120,0.5,11.909545,58.02944,25.129135,0.5208333,37.55965,41.45334,34.486385,39.129997,32.128635,38.33456,33.74459,37.838844,35.725597,44.80628,33.717056,40.5947,34.27329,41.009064,35.903687,36.834137,37.955116,43.954327,31.602108,38.80456,27.89736,37.951736,37.249588,45.974087,32.135895,37.16888,33.94438,37.440987,38.48184,38.692844,34.998165,41.217827,33.373154,40.35775,40.67807,36.959225,37.59592,43.31711,33.82226,38.2401
258,2003,11,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.984028,-1.115394,14.42382,11.64279,-10.925,-9.533,0.509,8.173,0.044,275,125,120,0.75,2.4453213,17.392046,70.19467,0.55811673,12.505207,10.765885,10.821302,14.365034,14.443143,10.751405,9.259378,10.40507,13.769834,15.212682,9.742429,11.144127,13.417248,11.720289,14.149353,13.428695,12.619901,15.025615,11.108635,14.401748,12.332814,10.122593,12.046771,12.925574,11.558677,12.71873,11.083134,11.777843,15.158625,12.464446,12.790808,10.928859,10.649747,11.56579,12.453338,11.9926605,11.569171,11.077429,7.2304316,16.735949
258,2004,4,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.984722,3.67683,14.40156,17.4864,-3.532,-1.962,2.396,7.156,0.298,275,125,120,0.75,1.7057045,12.576945,77.438484,0.5228666,16.675173,16.214155,16.895483,19.699799,13.585105,14.176587,14.022863,14.622325,14.668238,17.616344,13.476352,14.004712,17.180115,15.120354,17.384962,16.281652,16.320494,17.439165,14.647524,15.30325,13.428327,12.399816,14.652441,17.615562,16.840553,16.983383,15.224131,16.814001,16.79988,15.335074,16.085484,17.377962,16.400532,16.098969,15.840738,16.589645,11.68269,15.559923,13.79799,17.075394
258,2004,5,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.872312,53.0999,-15.0908,36.85931,2.891,1.503,4.347,9.942,0.49,275,125,120,1.2,11.472737,45.473156,39.761684,0.49408334,31.470013,28.483976,30.091152,33.881573,30.931654,31.864798,30.206448,30.880959,29.61789,34.772488,29.439085,32.943737,35.470646,35.719204,33.43891,32.178143,31.260397,31.07737,34.914898,39.164345,34.261883,30.861895,33.732826,31.399216,27.918049,29.921566,32.759274,29.447641,30.792608,35.945072,29.17554,28.993818,30.177004,31.925573,32.657352,32.66407,29.024149,30.402655,33.913406,35.33452
258,2004,6,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.959028,128.9274,-80.8584,48.5667,11.166,9.311,6.633,19.382,1.494,275,125,120,1.65,10.159196,53.474068,33.28333,0.48493335,70.68487,59.386917,69.261024,65.06963,64.48632,68.244156,73.869804,63.91274,70.3041,78.73875,72.6955,66.13231,75.49976,64.78657,85.58259,71.50796,71.86388,70.20861,90.88562,89.85897,66.547714,70.306694,102.94772,87.040436,73.95584,59.05259,80.481125,68.88922,87.53372,71.06426,68.57159,56.059864,64.28006,68.13389,68.89397,72.41691,62.902287,75.132706,74.65319,72.08725
258,2004,7,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.90457,141.64861,-58.8566,81.30184,16.499,14.647,8.693,18.743,1.131,275,125,120,2.55,11.71492,68.169815,17.94899,0.49006662,101.60012,107.59355,103.61285,119.888695,105.72209,106.32086,112.29623,119.71761,114.16796,118.72744,126.236206,126.07739,117.63706,120.530495,111.8241,118.57765,115.32293,111.27582,115.37491,116.36482,103.66058,108.60699,116.56457,114.75904,116.63578,127.9019,106.86897,102.74134,123.27076,129.321,111.33285,122.8474,105.39399,115.5773,117.330925,122.237885,102.331604,102.62979,96.166176,117.876816
258,2004,8,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.759409,146.4936,-60.31701,84.75679,12.049,10.137,4.797,17.727,1.21,275,125,120,2.0,12.341176,71.09478,14.331877,0.5058333,97.30341,106.84637,101.09198,109.32703,93.60374,104.322685,95.69185,99.16677,97.845024,105.69961,96.999115,108.95097,99.104965,105.47011,98.465225,103.60207,99.60169,96.304375,99.979706,103.53533,93.45154,94.50625,109.39164,107.60024,109.23306,108.04177,103.99163,112.97688,120.83854,115.07384,104.43166,108.77499,100.77697,109.37572,103.33799,110.08127,92.62236,98.57637,100.191154,108.097496
258,2004,9,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.969444,80.8173,-12.55164,67.3488,9.029,7.222,3.672,18.602,1.511,275,125,120,1.05,10.3355055,61.302963,23.571035,0.53255,72.4982,91.49945,75.69837,85.384735,78.523636,88.666145,73.78822,82.649,84.02988,86.48829,79.02232,81.37197,72.39015,87.524216,72.76506,82.330894,83.34637,87.19516,79.64217,83.09074,71.458275,77.67139,75.902534,83.58645,73.11443,74.422844,76.826294,82.2436,74.96605,78.14244,71.60083,83.14732,72.212135,85.24707,75.137886,88.071526,72.80089,88.79058,78.053185,85.0063
258,2004,10,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.950941,18.456098,5.413747,22.034614,-15.677,-0.018,0.869,19.132,0.301,275,125,120,0.85,15.084238,57.379658,21.725805,0.5208333,30.041359,23.364275,33.90949,34.66412,25.438665,27.522888,25.780643,27.753199,29.744932,35.29387,27.632328,26.32511,28.44565,32.50457,30.46288,27.808838,31.873306,35.8548,24.58279,30.367762,30.225292,28.835217,26.39464,27.422586,25.668137,26.314592,30.014496,29.157728,29.733562,28.32731,31.369411,33.30731,29.054308,28.489054,22.867672,23.258558,29.659697,28.343529,39.156277,33.900414
258,2004,11,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.407639,-2.271069,10.13712,7.61982,-11.991,-3.685,0.777,12.929,0.535,275,125,120,0.7,0.9068601,13.022132,74.4582,0.55811673,13.987289,15.207185,12.454378,15.471093,13.298127,11.609073,14.35554,13.843158,13.211215,15.244442,14.779434,10.757348,13.531555,13.045017,16.770348,16.31783,16.849485,16.523306,12.989009,17.108145,15.15339,12.473076,13.314403,13.006923,13.318061,12.27413,11.96616,13.15256,17.992342,14.304912,11.283923,11.711472,13.129684,13.556185,11.995369,13.031627,14.525343,12.248062,11.697228,16.729574
258,2005,4,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.141667,1.980993,22.78827,22.92576,-1.197,-0.663,2.931,15.802,0.631,275,125,120,0.8,8.662324,24.893797,59.382397,0.5228666,23.470514,27.280182,20.834862,25.454021,20.895817,22.972036,22.494518,24.221088,20.503256,24.044676,20.300472,21.308256,23.6467,22.42884,24.0868,25.657442,22.546286,21.404945,20.420181,25.389708,17.992542,23.932966,21.016262,23.833368,21.31351,23.133812,20.8379,27.254923,22.001787,21.202503,21.016907,23.380789,22.400698,23.921467,20.031254,25.74306,25.553507,25.774727,17.198185,24.6151
258,2005,5,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.973118,75.28474,-30.864654,43.95149,-4.727,5.42,2.962,17.644,1.772,275,125,120,1.2,13.366193,48.21491,34.59173,0.49408334,41.092396,32.3852,34.983227,32.62076,37.535645,33.82146,33.920403,28.816633,39.26538,29.862759,46.39805,28.839893,39.866558,31.073986,40.98147,35.75256,35.6874,25.556967,36.62686,31.310438,38.820126,36.155254,39.63396,35.402794,38.742706,34.561607,38.15298,22.658413,41.42544,31.859976,39.282646,35.93382,35.457096,32.695084,39.145435,28.74657,37.736767,33.976036,31.951778,24.691711
258,2005,6,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.923611,128.9583,-59.2041,69.5328,-1.807,10.633,2.91,23.511,3.117,275,125,120,2.15,12.322299,62.059776,22.82868,0.48493335,66.52898,47.39962,67.050385,56.75155,69.11693,57.365814,61.562695,53.176136,70.08331,58.862278,68.0242,50.6273,65.71034,63.76209,69.90489,50.048603,52.52834,47.184803,70.32804,57.37659,71.73702,62.731373,65.39562,62.225086,64.81288,56.822617,66.068756,58.218796,64.80964,59.92061,66.837875,60.38198,67.011154,58.595917,68.79959,54.86282,71.24019,61.6032,63.90476,51.43536
258,2005,7,CA-NS2,55.9058,-98.5247,ENF,FLUXNET,0.622984,152.49675,-27.362367,121.90471,16.609,13.77,7.312,23.279,4.203,275,125,120,2.5,12.520319,71.19192,14.270773,0.49006662,128.32393,136.29292,136.02383,135.64474,124.61109,130.06454,131.3637,141.84355,135.39827,138.39948,139.20589,137.50783,137.52467,144.6307,125.09895,137.63225,132.86664,129.1308,123.19912,126.8725,114.49739,138.20518,134.89981,136.79782,153.56914,152.0774,127.08081,123.18174,143.38382,142.97208,137.33589,149.01364,123.35235,139.10715,131.09889,145.718,123.63643,124.92207,127.74436,136.73448
