siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
262,2004,5,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.936828,12.701258,6.773655,19.178522,19.906313,21.816542,29.286774,28.82386,20.662136,21.280554,28.778912,32.17611,20.729948,21.376652,22.130388,20.892479,19.59421,19.726871,19.247145,19.478302,24.496727,24.80625,19.747787,20.077976,22.227741,20.466562,25.412413,29.88231,21.32351,21.976007,24.0964,24.399042,23.876982,25.748562,23.196701,24.038921,25.258564,25.651989,25.039963,23.739204,24.338434,31.570862,19.524918,22.249224
262,2004,6,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.951389,66.0216,-17.42043,49.2936,49.870827,49.530495,49.211033,48.67205,49.56137,49.033237,49.473736,49.22932,48.464745,48.77587,50.154995,48.65896,49.24709,53.57273,48.26442,48.595356,48.70348,50.814762,49.39931,46.440464,49.93408,48.5435,52.252155,54.716248,48.08946,48.550262,50.090405,56.093407,48.19209,51.21255,51.285904,52.17476,47.638256,47.938637,49.692043,49.805748,48.401062,48.524414,49.05226,49.138584
262,2004,7,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.821909,133.19615,-52.77192,95.139,94.599045,95.5302,94.82707,93.80895,94.37498,97.29073,94.42481,94.84502,94.738655,96.28714,94.460686,95.05546,95.24361,95.31407,111.97291,115.88674,91.82846,97.05881,94.975105,102.59207,95.35957,95.499435,103.201614,105.70288,95.87198,95.77596,93.27636,94.63196,102.2091,102.1386,92.90222,94.8565,93.79476,95.362495,93.42731,96.76833,94.81864,95.19581,95.410355,98.14987
262,2004,8,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.951613,136.14332,-41.20954,95.3591,87.30178,94.00519,95.64166,96.2135,97.58397,99.55015,101.37507,97.46654,95.420204,96.09171,96.99329,102.95744,95.130714,95.13177,95.50848,95.50695,92.046684,96.824005,97.02252,98.20923,99.198944,95.97891,97.61943,96.56505,95.35083,95.539085,98.931816,111.25892,93.81175,94.19959,90.95165,91.13022,89.75106,91.6921,91.69727,95.86325,93.35745,96.52318,95.19044,95.69525
262,2004,9,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.970833,50.1015,16.91022,65.8656,66.177025,66.166016,66.37437,58.576843,64.145164,64.74555,60.98527,60.129738,65.08639,66.54445,60.796867,56.522045,65.45101,65.660255,63.44015,65.54318,65.13137,61.91465,65.12767,65.90362,60.828312,59.18941,64.114456,63.195145,68.860634,61.151634,63.313255,64.014946,59.717525,57.677254,62.021866,62.858414,58.245895,58.59847,59.915318,59.945,65.395004,65.9125,66.430565,66.3593
262,2004,10,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.975806,8.816183,19.907301,27.797979,33.544773,42.42962,35.00325,37.925316,30.803001,31.020721,29.213469,32.861412,37.01621,45.612637,29.437595,28.920086,28.542572,28.67131,28.526537,28.178701,38.66704,45.698486,28.618906,29.248072,28.92404,29.081833,28.243961,29.422901,28.86133,29.70117,37.033405,44.862915,31.179579,33.739902,40.42252,43.31641,33.179344,35.27165,33.44916,36.742523,28.275112,28.664206,39.284103,38.686874
262,2004,11,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.91875,2.668317,12.12447,14.05446,7.0614295,5.451666,13.669855,11.786684,12.718322,12.081091,11.419261,12.017573,11.608585,12.186802,11.377632,10.118177,12.496742,13.221179,13.624941,13.889482,18.790977,14.736552,14.22927,14.321879,10.779973,11.651532,6.6084585,3.807249,11.086427,10.624787,12.978202,10.510447,13.991675,13.185617,16.293076,14.520076,15.203379,15.539702,16.361088,14.084937,12.864195,12.798906,12.614942,12.614003
262,2005,4,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.981944,8.21154,8.62047,16.78992,16.492575,16.484371,16.778824,16.418434,15.687578,15.923627,15.910363,17.13466,16.271622,15.565754,15.749682,15.578108,16.19,16.549824,15.5066805,15.668503,19.806133,18.190899,15.4482565,15.270504,15.036621,10.663327,15.748292,14.833702,13.878037,15.371146,17.218832,16.613556,18.190552,15.860541,18.123772,16.588415,17.471308,18.268948,19.690441,17.570349,16.889809,16.796412,15.76422,14.856626
262,2005,5,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.956317,26.397771,7.805428,34.65614,35.44809,36.99577,34.88057,36.119347,33.557316,33.434925,36.185368,40.366764,34.775723,34.743107,34.7994,34.678604,34.730816,34.639843,34.889885,35.73012,36.051422,35.07342,33.72646,35.36162,35.33924,34.865692,35.54367,36.764893,33.534393,34.258244,36.03846,42.376686,37.031395,37.422424,36.673195,37.821983,35.2866,34.381187,35.950817,35.348354,34.864983,35.454594,35.05434,40.63546
262,2005,6,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.964583,102.168,-45.8391,57.2967,57.66177,59.319675,57.16753,59.400593,61.974995,58.910717,59.079628,62.66129,59.03367,60.50244,87.24401,91.33433,58.402462,58.342598,59.36413,58.141125,74.93784,79.62006,59.86382,59.10067,71.69861,94.3093,58.197483,58.92517,60.108135,58.884266,63.752846,65.81012,63.600258,64.49513,64.53267,67.5347,63.34052,66.80728,62.887066,65.6722,57.821312,57.296852,75.71025,83.38531
262,2005,7,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.965054,155.85591,-42.95174,113.24114,102.234436,97.2153,113.2102,112.455635,105.96697,105.78663,111.830025,106.940704,110.90357,111.60378,107.21774,112.14029,112.00417,112.23778,112.85258,112.870125,103.10861,104.91784,110.40113,111.36715,111.22785,113.607155,112.54695,112.293236,110.46027,111.037346,106.6654,107.311134,105.735695,105.79878,98.33589,100.0367,104.14106,97.82703,100.28573,101.773865,111.988976,112.78616,112.04684,109.68133
262,2005,8,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.982527,126.16659,-23.996449,102.24885,101.923874,100.886986,102.24968,103.90166,102.75823,105.602425,105.58584,102.484184,100.28656,106.53809,98.59859,115.847466,102.82217,102.66566,101.83072,102.218834,96.599335,101.14478,104.616264,105.67617,104.62729,108.60591,102.202484,103.95202,95.16265,101.07336,99.844185,108.32789,95.80016,100.573746,94.45947,97.87069,94.91833,96.23748,92.31172,100.48759,102.595345,102.83121,102.32653,103.08176
262,2005,9,CA-NS6,55.9167,-98.9644,SHR,FLUXNET,0.711111,52.2216,13.65564,66.1629,64.723,63.46502,66.09839,65.35968,63.463562,59.589447,63.74305,60.90325,65.780785,65.014465,64.27653,65.46741,59.480034,57.49222,62.597927,65.20419,63.229004,63.81869,59.920105,57.46979,63.329826,65.82345,63.535408,63.783115,62.857323,58.39325,63.217266,62.972527,61.364304,61.76386,60.594284,63.184563,61.348953,61.022243,59.73009,59.071777,65.59097,65.811874,64.81804,63.99968
263,2002,10,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.953629,5.922271,26.186785,31.49569,31.395346,31.148226,31.461647,31.30012,30.974356,33.016857,31.322033,31.34057,31.193111,30.5896,31.415735,31.795977,26.509264,28.911518,27.840893,33.832016,31.341301,34.379665,31.038599,33.00241,30.733028,31.45682,31.190132,30.724226,31.765633,32.112312,30.660048,32.093346,32.97385,31.18891,28.069838,32.03608,30.31731,33.714245,29.887611,29.412012,31.32138,31.586231,31.31893,31.128334
263,2003,4,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.963889,2.143203,11.13399,12.07965,12.8018465,14.480623,18.743788,19.361383,15.451101,14.40371,13.440762,14.999803,21.848623,21.619585,15.096377,11.812378,22.722757,25.656353,24.495853,24.243708,29.429462,23.884962,27.801825,28.065058,14.2391615,12.385651,13.769071,14.659211,13.484518,12.643287,17.018892,14.565841,18.66005,18.316917,20.722214,21.73458,17.630676,17.524092,20.740303,20.043594,12.494294,12.656869,14.287749,14.701282
263,2003,5,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.945565,22.006094,19.138036,40.28109,41.161644,40.06807,40.70536,40.30865,43.024662,39.776253,47.61023,35.869938,39.947002,38.353523,41.89727,40.215504,40.95559,40.03038,41.699287,40.34032,42.09988,41.236996,50.21415,46.175278,46.527,39.800663,40.353405,38.617134,42.114838,41.22165,42.578167,42.389988,41.565792,35.25269,41.404556,35.265224,40.13096,38.651466,38.87388,34.843307,47.819523,39.735508,40.352077,34.20095
263,2003,6,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.950694,97.9479,-20.25711,75.2223,76.14038,75.792725,74.98994,75.592674,73.16132,74.4379,71.057495,62.002396,73.05473,74.94108,70.43416,74.06073,74.9943,75.05742,74.488914,75.67233,71.89434,69.673744,73.00609,74.41061,74.754425,75.47352,74.98797,74.99585,73.3158,74.43394,69.2937,71.72008,69.67736,69.03904,68.59015,63.97666,61.728783,55.432747,66.69523,66.896515,74.72619,74.9046,73.67565,74.10457
263,2003,7,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.909946,167.95304,-30.648305,132.80741,130.67581,127.94093,132.49513,130.15953,128.53238,125.96018,129.26494,117.380714,129.30061,128.69319,103.454735,109.68025,103.96747,107.44881,126.10481,126.9511,113.95587,113.57617,125.88843,124.38208,128.44852,131.39691,128.00233,125.33312,102.021194,105.964195,117.90915,125.29432,116.62786,113.13671,98.42636,95.58939,113.807785,108.01058,94.57798,96.63177,131.37062,131.46608,130.63702,128.77069
263,2003,8,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.93414,115.46694,20.455598,131.97785,129.3932,123.36541,131.80643,128.8787,122.15367,123.844055,127.64534,114.32916,127.742065,124.34897,115.58268,119.65845,130.04558,129.9886,103.156075,86.61324,110.2167,110.345116,125.83859,124.84126,123.6652,129.9787,102.567085,87.929726,122.88896,125.82646,114.11473,118.305626,113.15929,108.316826,102.42074,102.515434,110.21098,103.21298,104.21523,101.77726,129.4301,130.41667,129.8548,124.07524
263,2003,9,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.900694,35.8728,48.0123,75.3018,54.5148,53.66687,74.382065,70.68747,70.97762,71.41316,71.704285,66.85846,49.482983,50.386997,66.966324,67.483185,73.22832,73.52521,71.15391,72.224144,68.140236,69.73101,70.06078,69.44282,68.55832,72.99798,73.42881,72.45395,72.127205,72.63788,67.31715,66.10036,64.94621,66.86197,67.28246,65.295876,50.468327,55.438812,65.87422,63.949364,52.873516,52.09469,72.69963,69.83161
263,2003,10,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.775538,7.594659,25.542636,30.590428,31.053429,31.03252,30.619127,31.15122,30.436544,29.940176,32.073456,29.993177,31.904144,31.025215,35.734985,30.067245,31.249205,30.442377,30.844778,30.786667,30.806007,30.944593,32.32271,31.717953,31.860899,30.511593,31.65672,30.311144,30.162682,30.005308,33.339577,29.691048,35.07737,32.319073,31.24858,31.635721,34.48605,35.2437,32.080482,29.92014,29.271948,28.639072,30.87186,29.796951
263,2004,5,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.947581,22.906055,10.835833,32.1563,31.245483,30.340265,32.09086,31.19843,22.989834,26.809958,28.164005,27.309078,29.903023,30.408058,28.378866,29.718391,31.326244,31.898643,30.690094,31.814674,31.698168,30.080542,30.923452,30.70651,29.992943,31.622602,31.029877,29.445911,29.971827,30.35944,26.669085,28.670673,26.078384,24.38055,29.448221,26.579967,30.191996,29.157051,28.754128,27.446814,31.538433,31.720888,18.397123,19.05064
263,2004,6,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.990278,49.0056,21.25944,71.0676,68.2927,64.54561,70.429436,66.78555,51.53854,41.05238,66.90467,60.894733,39.890312,39.867012,51.07222,44.99345,67.371414,69.07348,67.251114,70.10054,63.1709,60.869564,66.198326,67.178795,62.62317,67.95184,66.788284,62.304367,63.580395,65.67472,64.56745,65.918205,62.80679,58.109135,61.713207,59.016197,55.529453,51.244167,41.94173,36.531418,69.97837,70.71862,70.78628,68.17069
263,2004,7,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.867608,128.16516,-43.18858,90.55193,92.38306,93.68767,99.49359,98.23008,93.516945,94.16914,92.690155,95.14836,94.63685,92.99895,92.0573,93.142204,91.51849,91.53965,91.95728,91.98604,91.29347,94.2199,93.171555,93.998184,92.3745,91.57492,99.88643,91.556366,90.87153,91.31174,91.11579,93.11091,88.93045,88.78463,90.52403,88.05877,88.80122,87.27698,90.255806,90.42611,100.24793,103.61431,92.24219,93.57047
263,2004,8,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.896505,144.32887,-43.84485,88.84631,89.81016,92.47397,89.10008,90.432365,89.670555,90.85615,90.230576,90.07588,89.29654,90.39586,88.5082,90.91915,91.93191,95.02866,89.08294,89.07498,89.07328,90.359535,98.10721,103.20245,89.84793,88.98383,90.08924,90.79493,90.59147,91.49814,96.87398,101.1569,88.76479,91.33388,85.726105,87.17491,88.23874,87.53293,85.101715,87.60975,89.17267,89.49899,88.96895,91.08669
263,2004,9,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.94375,41.8317,19.75203,55.8069,55.621216,57.064915,56.236183,56.65329,55.422672,54.869164,56.81739,55.90347,55.443176,55.856247,56.633804,55.961437,55.90132,55.60393,56.105537,56.01286,56.140495,57.66953,54.88934,57.144547,56.295334,56.290123,60.732613,57.382603,58.88683,58.358242,56.17527,56.613358,57.556297,55.733208,55.350304,57.981186,55.4925,54.439552,54.293102,55.542706,56.391422,55.5682,56.621193,56.22948
263,2004,10,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.97043,7.888663,24.688369,28.411128,29.004711,29.928007,28.575773,29.303982,29.856495,28.457373,28.602293,29.380611,29.121134,30.099735,29.127745,28.337868,28.405619,28.789488,29.85464,29.6737,30.238302,32.467453,27.721432,28.692707,29.54618,29.21028,29.005116,28.82819,28.948156,29.417282,35.062122,35.335445,29.549082,29.431967,31.544994,34.145878,31.353434,32.652557,30.722513,30.830372,28.828087,28.16114,28.645094,29.5812
263,2005,4,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.958333,5.98443,13.66329,19.12599,18.09706,17.088114,11.48797,11.831295,14.912165,13.650412,10.134867,8.824602,17.041393,16.944939,11.327444,9.663752,18.482313,18.721886,17.204666,17.739246,17.996223,18.02602,17.921162,16.574568,11.0528,13.564191,16.564447,16.889738,11.994789,10.426551,16.405502,16.20839,13.167579,11.603811,21.800325,17.76099,14.581847,13.9766,20.52316,18.516562,17.387571,18.178343,16.445442,14.538925
263,2005,5,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.954973,19.819819,12.709008,31.90179,42.238472,36.98872,35.53293,40.94549,32.653267,33.461315,33.738586,32.183075,35.435543,33.92844,34.954952,35.150745,33.611145,33.792236,33.86985,32.77563,43.107098,35.3836,33.547928,33.743576,32.58511,32.419315,33.860245,35.69033,33.56182,33.841774,36.083923,37.77148,33.194008,33.121826,37.088245,31.299786,35.201157,34.33898,34.858387,34.105892,32.65662,32.351738,32.498127,33.162964
263,2005,6,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.952778,79.0305,-21.91596,56.8077,77.5973,73.64976,58.04218,62.306744,62.80169,62.2994,61.278587,62.97761,60.512623,59.721813,62.98085,60.04558,60.042694,59.290157,63.59229,61.08767,70.27634,70.5257,65.831245,61.84594,62.327637,58.953705,62.624233,65.57541,63.72036,61.24709,65.3429,63.7971,65.01302,62.118935,63.55174,62.365738,59.812664,57.98595,63.244778,61.57549,60.31826,58.757683,60.67052,62.341263
263,2005,7,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.942876,137.04263,-32.14235,103.77715,105.534325,104.19499,103.666016,103.851974,104.594696,98.41866,103.71371,102.54962,104.167366,102.572876,102.47509,104.65827,103.9123,103.39774,103.69859,103.71745,100.55286,102.76685,103.759445,103.694824,107.72373,105.79736,104.401794,104.11528,104.40289,113.00922,99.9326,106.07918,102.3379,100.63375,98.693085,97.570435,100.576256,100.00846,98.36105,95.52547,103.668304,103.06131,104.32044,104.26708
263,2005,8,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.915323,101.7699,-11.703864,88.33543,88.478935,88.25441,88.17285,87.1492,84.936844,80.00625,88.62595,86.08607,88.80325,87.87392,87.26161,88.40319,88.344215,88.80917,88.01041,87.58687,87.285805,86.29706,87.12234,88.56309,85.960815,88.046875,87.536545,87.39306,87.78717,87.84177,86.17637,87.04601,85.5794,86.24136,81.92235,80.66486,85.628075,80.76,82.51031,83.86289,88.55664,88.42456,85.501564,87.70543
263,2005,9,CA-NS7,56.6358,-99.9483,SHR,FLUXNET,0.490278,28.49595,26.07228,53.1333,54.503933,54.814606,53.834988,57.426693,58.28886,57.6341,56.892525,59.217884,54.34605,54.063435,58.755203,59.1701,55.13202,55.218132,56.920033,55.95325,62.44807,65.23434,56.919094,58.738956,58.318504,55.086872,56.261204,59.84881,65.528046,67.660995,58.558903,60.414307,57.54879,55.346443,62.003185,62.685104,55.34368,55.45006,59.392902,61.330425,54.612885,53.909145,55.11736,59.0566
269,2002,4,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.0,30.3402,18.51912,45.9873,41.63181,39.66656,45.235172,41.075687,38.555965,41.245045,40.14159,38.927235,23.557892,23.031445,37.044323,40.648468,42.78472,44.38806,21.92106,25.110483,35.5063,37.464645,40.681557,41.273037,37.473404,44.885124,41.366253,40.389515,40.47712,41.743393,39.48866,38.203762,35.884914,37.986427,24.184969,24.157845,37.011112,39.507187,21.088345,20.873535,43.4254,44.07129,42.596104,41.495354
269,2002,5,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.0,60.84432,19.241297,76.47111,41.49297,37.650394,41.775005,36.605812,65.70239,65.14176,69.61116,61.25287,36.01543,34.043587,57.34866,63.996807,47.525845,42.7117,67.973145,70.62125,63.778778,58.756405,68.398544,65.406,46.16872,36.627373,41.059647,38.391644,42.929253,39.273323,59.583733,59.80632,60.33797,60.271164,56.917294,55.949112,42.89938,36.121544,36.84507,32.864082,72.75072,74.45235,71.412285,65.459175
269,2002,6,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.0,97.3968,15.54825,108.7266,107.449745,106.711136,107.99356,108.19024,103.63391,106.55453,105.19713,97.62721,102.66595,104.28176,96.74408,104.902336,106.86726,108.280716,103.46975,107.1293,91.5054,97.93655,103.22246,106.02825,102.82268,107.67227,105.13535,105.11378,73.841805,75.58409,96.04478,101.36874,74.93708,72.12572,93.63451,93.40312,92.669205,93.1354,88.79045,93.91627,107.17496,108.40733,106.2657,106.0308
269,2002,7,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.0,129.90488,-3.371498,121.9726,121.04882,117.8353,122.026054,118.5915,116.101456,117.72828,120.37832,105.80601,100.08688,91.32425,98.76338,103.05479,104.22107,99.56065,119.253235,120.96879,95.79265,93.26369,116.99281,117.34822,117.60792,120.41579,121.00448,117.43274,116.993256,119.34414,96.43313,94.14826,107.0738,101.78792,102.409775,102.54425,105.98107,101.41987,102.59595,105.00542,120.829666,120.7323,120.49288,116.07003
269,2002,8,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.670699,83.84911,13.886915,91.30523,99.96601,107.365,91.596855,93.5803,93.16529,93.62266,94.17547,95.60259,92.82986,93.30605,90.23105,93.23266,92.13176,91.989914,92.99969,92.81524,91.38232,93.39071,93.17754,96.031395,93.76379,92.83308,93.36803,95.40746,93.19969,92.53084,91.12943,94.967,91.277954,93.46976,90.86172,92.39395,91.14101,91.0849,89.23747,93.40832,92.06543,92.158424,92.657074,94.96265
269,2002,9,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.686111,40.7172,15.96909,56.5062,65.471115,71.91805,56.71761,58.509785,61.569786,59.148006,59.107544,59.807575,60.19432,60.29635,63.95615,61.106743,56.848583,57.211117,59.3292,63.99239,55.969574,58.690983,58.865726,59.56487,59.052643,56.81946,59.66879,64.204155,58.097343,58.13961,58.29531,60.65977,60.32793,60.22278,60.077606,60.842766,60.075264,61.84378,58.499092,60.638435,58.761543,57.92266,57.415882,58.955124
269,2002,10,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.0,0.04641041,29.122268,31.00558,25.261494,27.02656,30.92378,31.401646,32.251797,30.858768,32.49927,32.75761,30.603931,29.40633,32.688633,32.323204,47.94867,36.788204,31.22552,31.492514,32.971157,33.176548,32.712204,32.952663,30.819063,30.927526,35.838943,37.7233,32.82664,33.85215,30.917385,31.450153,33.182846,34.60952,34.13118,34.135815,31.710913,33.39584,39.862286,42.423088,32.190113,36.43871,33.429813,37.162514
269,2002,11,CA-SF3,54.0916,-106.0053,SHR,FLUXNET,0.0,-14.96295,37.194,22.34034,23.062063,23.350187,21.57619,21.131855,24.886147,24.564192,23.067526,24.004496,21.62972,22.766356,27.862106,26.813631,21.770205,22.597897,22.340822,22.684095,26.81253,25.250465,31.729952,33.69914,23.08346,22.68362,22.924412,24.688425,21.976353,22.336502,24.181662,25.280935,26.257019,26.900896,27.47865,28.950565,23.347511,26.971802,25.770693,26.479103,30.218567,31.16472,23.66689,24.77098
